HighwayLayerLogX,"M:\Application\Model One\Networks\TM1_2015_Base_Network\hwy\freeflow.net",4,64,1/15/2019 3:37:43 PM
Node,N,X,Y,GGFARE
Link,A,B,DISTANCE,SPDCLASS,CAPCLASS,LANES,TSIN,GL,USE,OT,CAP,AT,FT,SIGCOR,TOS,AUX,YEAR,FFS,FFT,FT2000,ROUTENUM,HOT,TOLLCLASS,STATE,CITYID,CITYNAME[33],REGFREIGHT,BRT,TOLLEA_DA,TOLLEA_S2,TOLLEA_S3,TOLLEA_VSM,TOLLEA_SML,TOLLEA_MED,TOLLEA_LRG,TOLLAM_DA,TOLLAM_S2,TOLLAM_S3,TOLLAM_VSM,TOLLAM_SML,TOLLAM_MED,TOLLAM_LRG,TOLLMD_DA,TOLLMD_S2,TOLLMD_S3,TOLLMD_VSM,TOLLMD_SML,TOLLMD_MED,TOLLMD_LRG,TOLLPM_DA,TOLLPM_S2,TOLLPM_S3,TOLLPM_VSM,TOLLPM_SML,TOLLPM_MED,TOLLPM_LRG,TOLLEV_DA,TOLLEV_S2,TOLLEV_S3,TOLLEV_VSM,TOLLEV_SML,TOLLEV_MED,TOLLEV_LRG,ROUTEDIR[1]
L,C,2;9355;20087;0.89;19;19,2;0;3;2;0;2150;3;2;0;1;0;0;60;0.89;2;101;0;0;1;186;"Palo Alto";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N"
L,C,0;9350;9354;0.89;19;19,2;0;3;2;0;2150;3;2;0;1;0;0;60;0.89;2;101;0;0;1;186;"Palo Alto";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,1;9354;9356;1.25;19;19,2;0;3;2;0;2150;3;2;0;1;0;0;60;1.25;2;101;0;0;1;186;"Palo Alto";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,2;9356;20537;0.3;19;19,2;0;3;2;0;2150;2;2;0;1;0;0;60;0.3;2;101;0;0;1;186;"Palo Alto";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,0;20537;9358;0.3;19;19,2;0;3;2;0;2150;2;2;0;1;0;0;60;0.3;2;101;0;0;1;186;"Palo Alto";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,1;9358;20088;0.31;19;19,2;0;3;2;0;2150;2;2;0;1;0;0;60;0.31;2;101;0;0;1;104;"Mountain View";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,2;20088;20089;0.53;19;19,2;0;3;2;0;2150;2;2;0;1;0;0;60;0.53;2;101;0;0;1;104;"Mountain View";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,0;20089;9362;0.19;19;19,2;0;3;2;0;2150;2;2;0;1;0;0;60;0.19;2;101;0;0;1;104;"Mountain View";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,C,1;9362;9373;0.37;19;19,2;0;3;2;0;2150;2;2;0;1;0;0;60;0.37;2;101;0;0;1;104;"Mountain View";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"S"
L,A,2,5810,5845,0.1944,25,25,1,0,3,1,0,1550,2,5,0,0,0,0,35,0.25714,5,0,0,0,1,97,"Milpitas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
L,A,0,5845,5830,0.33307,25,25,1,0,3,1,0,1550,2,5,0,0,0,0,35,0.25714,5,0,0,0,1,97,"Milpitas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
